"Year","School","Type","Adm.Rate","Enrollment","Avg.Cost","Inst.Expense","Avg.Faculty.Pay","Pell.Grant.Pct","Completion","Pct.Fed.Loan","Default.3Y"
"2012","Truett-McConnell College","Private",86.05,0.637,25.409,4.196,3.683,34.85,23.75,46.47,17
"2012","Valdosta State University","Public",59.24,10.203,20.193,5.38,5.925,46.82,40.89,64.89,10.7
"2012","Wesleyan College","Private",50.21,0.533,29.108,11.172,6.36,34.73,48.42,44.53,13.2
"2012","University of West Georgia","Public",55.77,9.786,17.31,5.612,6.255,49.43,36.89,66.08,9.2
"2012","Young Harris College","Private",50.36,1.004,31.496,9.296,5.853,41.76,35.25,59.93,8.5
"2012","Chaminade University of Honolulu","Private",87.37,1.976,29.767,7.301,7.696,42.6,35.98,62,8.2
"2012","University of Hawaii at Hilo","Public",72.45,3.404,15.008,12.666,8.464,44.91,39.06,46.5,8.3
"2012","University of Hawaii at Manoa","Public",78.47,14.279,18.45,17.061,10.07,30.65,55.69,37.56,4.4
"2012","Hawaii Pacific University","Private",72.17,5.995,28.586,5.479,8.18,22.45,40.22,42.05,4.2
"2012","University of Hawaii-West Oahu","Public",72.32,1.95,10.21,8.544,8.19,34.24,39.84,31.05,8.3
"2012","Boise State University","Public",85.38,16.909,16.803,6.442,7.438,44.17,27.76,56.08,10
"2012","Idaho State University","Public",64.53,9.986,17.574,8.293,6.44,58.18,34.51,64.88,13.7
"2012","University of Idaho","Public",60.86,8.785,19.1,9.982,7.941,41.78,55.69,57.96,7.5
"2012","The College of Idaho","Private",64.91,1.03,33.847,6.715,5.789,34.28,64.29,61.98,4.5
"2012","Lewis-Clark State College","Public",99.11,3.338,17.432,5.646,5.454,40.06,30.18,60.2,17.3
"2012","Northwest Nazarene University","Private",67.17,1.263,32.201,8.149,5.665,37.06,55.06,60.65,6.2
"2012","Brigham Young University-Idaho","Private",99.29,19.387,13.312,4.18,7.962,44.21,60.66,30.57,2.4
"2012","School of the Art Institute of Chicago","Private",78.3,2.548,55.763,13.99,6.647,24.73,54.2,50.75,9.6
"2012","Augustana College","Private",68.84,2.531,44.029,9.944,7.137,19.45,78.47,66.76,4.2
"2012","Aurora University","Private",74.58,2.981,30.472,4.744,7.192,40.32,51.74,70.95,6.6
"2012","Blackburn College","Private",61.28,0.541,22.423,7.206,5.788,50.73,44.63,82.78,12.8
"2012","Bradley University","Private",63.3,4.873,38.23,13.541,8.383,27.99,77.63,72.8,3.8
"2012","Chicago State University","Public",37.75,4.593,19.463,12.773,6.49,83.37,20.89,94.51,13.7
"2012","University of Chicago","Private",13.22,5.612,59.95,75.985,15.846,16.44,91.97,32.15,2.4
"2012","Columbia College-Chicago","Private",38.51,10.208,35.719,11.448,7.855,29.89,40.62,70.11,14.8
"2012","Concordia University-Chicago","Private",55.39,1.46,34.044,8.26,3.992,41.46,48.77,77.27,5
"2012","DePaul University","Private",62.32,16.153,44.26,11.266,10.285,37.71,68,60.83,6.2
"2012","East-West University","Private",40.59,0.776,30.082,4.665,6.311,80.52,19.48,77.79,30.5
"2012","Eastern Illinois University","Public",64.63,8.861,22.128,10.725,7.52,38.96,60.4,66.21,6.7
"2012","Elmhurst College","Private",68.16,2.955,39.353,7.354,7.686,39.31,73.55,69.03,2.4
"2012","Eureka College","Private",72.64,0.725,27.43,5.678,5.839,40,56.2,79.07,7.1
"2012","Governors State University","Public",50.01,3.101,20.386,10.635,7.305,50.26,51.21,61.76,6.3
"2012","Greenville College","Private",60.85,1.157,32.208,7.193,5.654,45.43,54.18,79.2,5.9
"2012","University of Illinois at Chicago","Public",63.93,16.593,24.744,23.413,9.77,49.72,57.67,50,4.3
"2012","Benedictine University","Private",75.85,3.659,32.442,5.715,7.562,34.93,53.3,56.08,6.8
"2012","University of Illinois at Urbana-Champaign","Public",63.34,31.26,27.628,12.085,11.227,20.5,83.96,43.1,3.4
"2012","Illinois Wesleyan University","Private",59.54,2.007,46.728,15.204,7.733,18.8,82.25,62.73,3.2
"2012","Illinois College","Private",58.19,0.958,34.777,9.51,7.022,34.22,61.77,86.35,8.4
"2012","Illinois Institute of Technology","Private",54.33,2.729,46.731,11.416,11.019,31.83,68.26,47.79,3.4
"2012","Illinois State University","Public",73.98,18.179,24.816,8.887,7.739,24.88,71.24,59.78,3.6
"2012","Judson University","Private",65.12,0.971,36.621,9.484,6.893,45.03,50,89.65,4.6
"2012","Knox College","Private",77.58,1.394,43.152,12.826,5.434,27.46,81.33,62.82,6.1
"2012","Lake Forest College","Private",56.94,1.534,47.765,10.099,8.028,34.13,70.47,62.46,4.6
"2012","Lewis University","Private",55.94,4.452,33.253,8.299,8.413,31.34,59.15,68.64,7.3
"2012","Lincoln Christian University","Private",66.87,0.654,24.009,6.061,5.046,56.82,47.33,72.7,7.8
"2012","Loyola University Chicago","Private",81.15,9.465,47.664,10.42,9.765,31.82,69.96,64.73,5.9
"2012","MacMurray College","Private",66.4,0.595,29.374,6.63,5.319,59.85,36.75,81.75,16.4
"2012","McKendree University","Private",66.47,2.191,35.344,5.295,6.434,35.51,49.27,57.84,11.1
"2012","Methodist College","Private",83.33,0.527,21.09,6.118,6.317,48.76,47.34,83.75,3.7
"2012","Millikin University","Private",55.45,2.221,40.242,8.301,5.87,40.04,55.16,75.64,9.9
"2012","Monmouth College","Private",61.5,1.23,38.431,9.102,6.636,41.78,57.91,80.75,6.7
"2012","Moody Bible Institute","Private",84.91,2.982,22.383,6.8,5.474,31.69,62.46,0,0
"2012","National Louis University","Private",50.94,1.289,32.26,7.19,6.261,55.6,44.44,69.59,6.4
"2012","North Central College","Private",60.22,2.662,39.658,8.38,7.265,24.62,67.59,69.66,6.2
"2012","North Park University","Private",42.46,2.171,31.97,6.584,7.46,36.46,56.45,69.78,9.4
"2012","Northern Illinois University","Public",56.41,16.522,27.186,11.15,7.88,42.33,54.36,66.9,9.8
"2012","Northwestern University","Private",18.03,8.936,58.829,33.349,14.023,13.77,92.96,35.33,1.8
"2012","Northeastern Illinois University","Public",62.5,9.031,21.941,10.74,6.693,48.06,20.94,33.22,10.8
"2012","Olivet Nazarene University","Private",79.14,3.18,37.458,5.529,6.462,32.09,56.72,70.46,6.4
"2012","Quincy University","Private",91.39,1.186,35.888,4.613,5.329,44.16,55.9,71.69,9.5
"2012","Rockford University","Private",40.14,0.989,35.872,5.608,4.245,52.66,54.64,93.98,9.5
"2012","Roosevelt University","Private",76.23,3.73,43.2,9.458,8.069,44.5,41.99,73.67,7.5
"2012","Dominican University","Private",57.1,1.92,34.821,9.483,6.695,45.01,66.02,66.77,7.3
"2012","University of St Francis","Private",51.69,1.841,35.471,6.937,7.367,33.32,56.35,76.51,4.4
"2012","Saint Xavier University","Private",49.15,2.82,34.957,7.915,7.848,50.35,54.48,77.98,7.5
"2012","University of Illinois at Springfield","Public",56.37,2.976,21.351,9.12,7.225,36.41,47.23,54.24,7.1
"2012","Southern Illinois University Carbondale","Public",51.42,14.077,23.289,15.05,8.257,44.2,47.85,61.31,10.7
"2012","Southern Illinois University Edwardsville","Public",81.88,11.29,20.703,11.177,7.686,36.01,51.75,60.04,7.5
"2012","Trinity Christian College","Private",82.34,1.215,34.874,10.844,6.556,35.65,53.74,76.33,6.3
"2012","Trinity International University-Illinois","Private",91.06,0.937,36.649,8.239,7.24,50.7,55.21,88.86,7.1
"2012","Western Illinois University","Public",62.76,10.263,23.42,9.971,7.916,41.13,54.38,68.82,7.7
"2012","Wheaton College","Private",68.71,2.477,39.996,12.427,8.365,21.37,90.38,50.55,1.8
"2012","Anderson University","Private",54.01,2.019,36.307,7.725,6.288,37.43,57.05,72.6,6
"2012","Ball State University","Public",61.03,16.323,20.372,8.996,7.15,31.95,57.31,60.3,8.5
"2012","Bethel College-Indiana","Private",73.34,1.733,33.029,7.275,5.492,52.79,62.05,79.47,9.4
"2012","Butler University","Private",65.89,3.911,45.748,13.774,7.821,17.82,73.06,59.4,2.1
"2012","Calumet College of Saint Joseph","Private",33.98,0.867,19.689,5.844,5.502,43.43,29.76,61.08,17.9
"2012","DePauw University","Private",61.53,2.299,48.8,18.068,7.641,19.3,77.65,44.3,2.8
"2012","Earlham College","Private",74.93,1.02,48.354,19.872,7.651,27.5,71.57,52.48,4.4
"2012","University of Evansville","Private",80.06,2.498,41.211,9.701,7.608,27.41,68.27,60.61,5.8
"2012","Franklin College","Private",64.98,1.02,36.715,8.765,6.726,40.06,60.44,77.55,8
"2012","Goshen College","Private",59.52,0.859,36.3,9.675,5.958,32.25,70.87,72.9,4.4
"2012","Grace College and Theological Seminary","Private",90.98,1.195,31.151,4.89,5.761,36.79,58.44,60.46,3.8
"2012","Hanover College","Private",63.9,1.121,39.9,14.317,7.669,26.5,65.22,56.37,3.4
"2012","Huntington University","Private",97.33,1.105,32.817,8.467,5.974,38.18,58.8,77.83,2.7
"2012","Indiana University-Purdue University-Fort Wayne","Public",82.14,10.601,18.657,6.713,7.255,27.2,23.88,37.26,11
"2012","Indiana University-Purdue University-Indianapolis","Public",67.07,21.379,20.467,14.711,7.503,36.6,38.59,54.53,8.5
"2012","University of Indianapolis","Private",72.66,4.194,35.463,7.613,6.826,39.37,54.75,68.62,4.9
"2012","Indiana Institute of Technology","Private",63.87,5.21,35.57,3.087,6.995,61.18,30.24,83.36,12.3
"2012","University of Southern Indiana","Public",71.75,9.322,17.651,5.637,6.231,33.57,38.99,60.16,10.4
"2012","Indiana State University","Public",86.33,9.816,19.097,7.583,6.926,43.14,43.57,61.89,11.1
"2012","Indiana University-Kokomo","Public",70.38,2.654,15.882,5.699,5.527,33.33,22.19,40.64,12.7
"2012","Indiana University-South Bend","Public",71.92,5.945,16.743,6.731,5.604,36.07,23.06,43.12,14.9
"2012","Indiana University-Bloomington","Public",74.41,31.927,22.049,12.94,9.38,20.11,75.33,41.02,6.4
"2012","Indiana University-Northwest","Public",68.84,4.817,18.954,6.28,6.409,37.39,22.28,48.64,15.5
"2012","Indiana University-Southeast","Public",77.92,5.746,16.443,6.147,6.072,35.62,27.51,43.48,12.7
"2012","Indiana University-East","Public",59.72,2.986,15.005,5.208,5.605,37.95,27.11,47.5,20
"2012","Manchester University","Private",64.88,1.241,36.259,5.286,6.378,37.55,57.23,90.82,10.4
"2012","Marian University","Private",54.62,2.09,37.819,8.986,6.165,37.15,58.84,76.33,6
"2012","Indiana Wesleyan University","Private",72.98,10.885,32.13,4.492,6.8,39.41,63.78,70.56,6.9
"2012","Martin University","Private",91.86,0.651,21.529,2.922,4.527,87.6,11.11,90.78,19.8
"2012","University of Notre Dame","Private",23.28,8.466,55.257,26.36,12.404,12.03,94.58,42.81,0.8
"2012","Oakland City University","Private",47.86,0.568,27.571,2.189,3.962,12.29,70.85,9.14,11.8
"2012","Purdue University-Calumet Campus","Public",47.43,8.017,16.229,8.225,7.776,37.94,28.96,47.64,12.4
"2012","Purdue University-North Central Campus","Public",70.79,3.492,13.383,5.549,6.529,31.38,23.16,40.03,16.5
"2012","Rose-Hulman Institute of Technology","Private",65.47,2.097,53.902,19.892,9.697,18.36,76.48,60.63,3.2
"2012","University of Saint Francis-Fort Wayne","Private",50.98,1.881,31.636,8.823,5.646,43.21,51.25,90.41,6.9
"2012","Saint Josephs College","Private",61.76,1.033,36.139,5.599,5.443,31.93,50.2,57.52,10.4
"2012","Saint Mary-of-the-Woods College","Private",63.68,0.768,40.142,9.859,4.931,49.23,62.3,66.67,7.8
"2012","Saint Mary's College","Private",84.75,1.454,44.5,14.299,6.159,23.44,78.17,63.64,2
"2012","Taylor University","Private",83.55,1.889,37.743,8.746,6.282,18.94,77.24,43.44,3.3
"2012","Trine University","Private",71.57,1.503,41.614,7.036,7.06,30.91,52.31,67.68,10.9
"2012","Valparaiso University","Private",79.62,2.93,41.4,10.929,7.158,28.19,73.68,66.57,5.1
"2012","Wabash College","Private",67.02,0.901,43.05,15.327,8.239,26.81,73.13,75.16,10.8
"2012","AIB College of Business","Private",72.65,0.888,21.979,3.719,4.419,44.43,58.71,84.8,12.2
"2012","Briar Cliff University","Private",63.55,0.983,36.118,5.393,5.68,41.08,43.19,70.96,8.7
"2012","Buena Vista University","Private",71.22,2.148,37.513,6.768,6.886,52.05,50.57,83.33,7.9
"2012","Central College","Private",65.4,1.417,41.069,11.741,6.463,28.62,68.77,73.19,4.2
"2012","Clarke University","Private",73.79,0.958,36.991,7.876,5.981,39.12,62.96,78.04,5.3
"2012","Coe College","Private",66.72,1.319,43.55,11.609,7.22,26.52,68.48,83.86,4.7
"2012","Cornell College","Private",52.94,1.174,44.035,8.809,7.216,33.33,70.85,72.26,4.1
"2012","Dordt College","Private",78.42,1.341,35.4,8.484,5.941,32.09,72.08,66.12,2.2
"2012","Drake University","Private",65.88,3.31,41.252,8.081,8.671,17.68,74.45,55.32,3
"2012","University of Dubuque","Private",77.28,1.659,32.05,6.888,4.773,48.21,36.09,92.06,13.4
"2012","Graceland University-Lamoni","Private",47.85,1.347,33.1,7.777,5.383,39.42,50.4,69.22,10.9
"2012","Grand View University","Private",92.47,2.162,30.772,6.542,6.274,46.83,48.99,87.02,9
"2012","Grinnell College","Private",36.26,1.611,51.844,21.425,8.962,22.98,90.37,44.54,1.5
"2012","Iowa State University","Public",86.25,25.058,18.41,9.217,10.09,24.29,70.79,56.46,5.4
"2012","Iowa Wesleyan College","Private",56.45,0.634,34.971,6.533,5.238,50.2,29.66,75.03,18.4
"2012","University of Iowa","Public",78.44,21.32,21.12,13.874,10.576,19.16,69.81,48.53,4.1
"2012","Loras College","Private",67.91,1.49,36.662,6.597,6.24,26.49,66.17,74.64,5
"2012","Luther College","Private",70.16,2.402,44.971,11.849,7.485,19.75,77.21,71.55,2.5
"2012","Morningside College","Private",62.55,1.212,35.388,5.637,6.027,37.58,58.73,83.41,9
"2012","Mount Mercy University","Private",69.74,1.496,35.713,6.977,6.059,35.63,54.44,69.31,4.9
"2012","University of Northern Iowa","Public",77.51,10.513,18.702,8.154,7.83,24.23,66.33,62.6,4
"2012","Northwestern College","Private",73.57,1.189,37.227,8.078,6.216,33.28,62.53,72.17,2.4
"2012","Saint Ambrose University","Private",73.19,2.734,37.255,8.729,6.835,26.24,62.9,80.49,7.1
"2012","Simpson College","Private",88.69,1.841,38.705,7.686,6.427,32.2,66.75,76.11,3.3
"2012","Upper Iowa University","Private",62.07,4.585,33.407,3.45,6.008,27.15,41.18,42.44,9.9
"2012","Wartburg College","Private",70.41,1.701,41.469,8.934,6.687,26.76,65.28,70.86,5
"2012","William Penn University","Private",54.11,1.521,31.613,6.804,5.672,49.84,36.84,80.86,16.8
"2012","Baker University","Private",84.28,1.824,36.348,4.078,5.74,35.39,55.08,79.32,5.8
"2012","Benedictine College","Private",61.01,1.729,35.983,5.291,5.972,21.32,58.38,56.7,6.9
"2012","Bethany College","Private",58.14,0.551,32.624,5.211,4.463,42.33,33.54,77,14.2
"2012","Central Christian College of Kansas","Private",73.57,0.534,27.531,3.092,3.24,68.31,45.19,91.38,10.4
"2012","Emporia State University","Public",72.33,3.654,15.399,7.657,6.24,40.9,41.54,64.77,7.5
"2012","Fort Hays State University","Public",81,11.075,15.143,4.8,6.243,27.16,42.84,38.13,7.7
"2012","Friends University","Private",58.02,1.737,31.422,5.415,6.456,44.44,31.65,73.26,9.4
"2012","University of Kansas","Public",92.74,18.812,21.572,14.584,9.563,22.22,64.03,46.22,5.6
"2012","Newman University","Private",44.57,1.317,32.142,4.261,5.598,25.67,46.71,40.36,5.6
"2012","Kansas State University","Public",99,19.376,19.419,10.101,7.978,25.53,58.15,51.82,6.9
"2012","Kansas Wesleyan University","Private",47.94,0.683,33.6,4.978,5.644,46.18,39.61,82.67,10.5
"2012","McPherson College","Private",60.25,0.627,32.99,7.503,5.287,47.24,51.72,84.09,16.1
"2012","MidAmerica Nazarene University","Private",71.27,1.495,31.899,5.538,5.974,34.42,50.63,69.35,7.8
"2012","Ottawa University-Ottawa","Private",95.61,0.564,32.94,2.374,5.701,44.44,40,82.36,9.5
"2012","Pittsburg State University","Public",79.29,5.979,14.698,6.129,6.954,42.91,52.03,64.04,10.2
"2012","University of Saint Mary","Private",46.23,0.763,29.668,6.293,5.399,34.92,36.59,68.22,9
"2012","Southwestern College","Private",87.91,1.265,35.057,4.843,5.967,36.38,51.43,53.92,7.5
"2012","Sterling College","Private",46.3,0.613,29.672,4.483,4.242,44.63,34.01,79.15,14.2
"2012","Tabor College","Private",84.55,0.743,35.2,4.645,4.169,40.2,50.38,77.86,6
"2012","Washburn University","Public",95.51,5.626,17.781,7.072,7.507,39.05,33.67,55.37,14.7
"2012","Wichita State University","Public",95.22,11.143,14.488,6.11,7.478,36.4,41.41,52.11,7
"2012","Alice Lloyd College","Private",37.85,0.594,18.857,4.265,4.396,55.14,36.46,61.05,10.2
"2012","Asbury University","Private",63.33,1.385,32.583,8.075,6.123,33.13,75.72,68.8,6.7
"2012","Bellarmine University","Private",86.08,2.44,46.281,8.118,7.421,22.2,61.77,58.6,5.6
"2012","Berea College","Private",31.82,1.604,9.204,14.692,7.238,87.24,66.49,22.58,10
"2012","Brescia University","Private",16.23,0.798,26.741,7.011,5.156,53.17,45.76,82.64,13.9
"2012","Campbellsville University","Private",66.65,2.234,30.5,5.161,5.303,44.92,44.51,49.72,16.2
"2012","Centre College","Private",67.82,1.337,44.933,15.542,6.783,17.42,87.16,50.19,1.9
"2012","University of the Cumberlands","Private",69.02,1.605,29.691,4.309,5.492,43.97,44.99,59.27,11.3
"2012","Eastern Kentucky University","Public",66.29,13.439,17.82,8.696,6.862,43.63,36.69,61.11,14.3
"2012","Georgetown College","Private",82.19,1.103,40.51,7.623,6.037,32.44,59.5,67.4,6.9
"2012","Kentucky State University","Public",44.68,2.084,17.567,6.955,6.196,62.05,13.88,71,25
"2012","Kentucky Wesleyan College","Private",21.21,0.67,29.397,5.342,5.18,49.53,36.2,87.18,15.2
"2012","University of Kentucky","Public",68.38,20.436,21.798,10.956,9.189,24.35,59.11,49.23,6.2
"2012","Kentucky Christian University","Private",58.19,0.571,27.368,5.044,4.516,55.87,40.65,84.17,19.8
"2012","Lindsey Wilson College","Private",36.34,2.176,31.762,5.025,5.666,65.66,32.29,76.63,17
"2012","University of Louisville","Public",72.71,14.854,20.611,15.052,9.057,31.15,52.1,44.27,9.7
"2012","Mid-Continent University","Private",87.11,2.171,32.849,3.203,4.081,48.5,36,68.81,15.8
"2012","Midway College","Private",68.52,1.434,30.221,6.606,5.244,68.31,55.28,77.78,12.9
"2012","Morehead State University","Public",92.73,7.152,16.601,7.266,6.27,38.1,39.32,47.09,14.9
"2012","Murray State University","Public",83.28,7.849,16.444,7.639,6.916,35.26,54.1,49.78,9.1
"2012","Northern Kentucky University","Public",64.17,12.225,13.908,7.318,6.682,34.96,37.26,55.21,11.5
"2012","University of Pikeville","Private",64.06,1.245,30.929,6.576,4.924,50.1,28.18,72.43,13.4
"2012","Spalding University","Private",29.33,1.317,30.547,6.421,7.223,52.95,38.95,75.78,9.2
"2012","Thomas More College","Private",88.2,1.319,36.982,5.858,6.17,25.56,48.84,57.51,8.7
"2012","Transylvania University","Private",85.06,1.07,38.889,10.178,8.532,25.71,73.72,59.92,2.3
"2012","Union College","Private",76.62,0.772,30.333,4.622,4.501,61.13,35.92,78.34,13.2
"2012","Western Kentucky University","Public",91.74,16.351,18.004,7.337,6.847,40.84,42.91,55.28,14
"2012","Centenary College of Louisiana","Private",64.09,0.689,36.244,9.774,7.169,34.78,55.6,58.14,7
"2012","Dillard University","Private",28.33,1.307,24.806,13.99,6.146,77.98,31.08,88.95,12.3
"2012","Grambling State University","Public",42.1,4.349,19.899,5.67,6.045,74.3,31.01,87.02,17.6
"2012","Louisiana State University Health Sciences Center-New Orleans","Public",16.71,0.902,56.681,68.558,7.554,24.6,92.54,53.06,1.2
"2012","Louisiana State University-Alexandria","Public",61.08,2.04,13.564,7.337,5.386,41.46,12.2,40.51,15.3
"2012","Louisiana State University and Agricultural & Mechanical College","Public",79.56,23.872,18.535,9.575,8.83,20.12,66.69,33.76,4.9
"2012","Louisiana State University-Shreveport","Public",86.33,2.949,14.559,5.239,6.21,32.78,26.89,35.12,12.2
"2012","Louisiana College","Private",75.63,1.14,22.288,7.214,5.609,54.22,38.78,81.55,12.1
"2012","Louisiana Tech University","Public",70.81,6.99,15.585,5.421,7.064,24.38,47.02,32.79,8.6
"2012","Loyola University-New Orleans","Private",65.63,3.14,45.143,10.58,8.649,29.48,58.91,56.08,5.9
"2012","McNeese State University","Public",68.66,7.066,13.889,4.882,6.478,37.31,37.74,41.38,17.2
"2012","University of New Orleans","Public",49.18,7.364,15.315,7.701,7.486,32.02,34.49,33.98,10
"2012","Nicholls State University","Public",91.78,5.785,14.721,5.632,5.807,38.37,39.38,48.39,10.9
"2012","University of Louisiana-Monroe","Public",91.4,5.929,15.383,6.529,6.817,39.07,37.26,42.99,14.6
"2012","Northwestern State University of Louisiana","Public",84.93,7.583,15.616,5.416,5.866,40.31,34.89,49.84,15.4
"2012","Our Lady of Holy Cross College","Private",100,0.895,22.932,4.052,5.711,46.94,24.07,77.35,5.8
"2012","Southeastern Louisiana University","Public",45.63,12.288,15.163,5.47,6.29,36.71,34.3,43.51,9.9
"2012","Southern University and A & M College","Public",41.87,5.171,16.88,5.701,5.873,69.33,27.55,20.88,11
"2012","Southern University at New Orleans","Public",17.4,2.124,8.878,3.722,3.976,70.94,17.49,68.95,15.5
"2012","University of Louisiana at Lafayette","Public",60.36,14.39,12.006,5.067,7.397,34.91,43.91,36.98,9.9
"2012","Tulane University of Louisiana","Private",27.27,8.357,56.484,20.502,10.384,16.59,75.26,38.99,5.7
"2012","Xavier University of Louisiana","Private",63.51,2.496,26.14,7.947,8.011,63.13,51.02,76.18,11.4
"2012","Bates College","Private",26.6,1.753,57.35,20.413,10.24,12.27,88.39,27.64,1.5
"2012","Bowdoin College","Private",15.78,1.831,56.54,24.958,10.453,13.95,95.36,20.08,1.2
"2012","Colby College","Private",28.94,1.863,55.4,20.999,11.02,10.08,90.32,23.97,2.1
"2012","Husson University","Private",76.54,2.3,23.807,5.486,6.901,45.21,41.69,68.05,12.3
"2012","University of Maine at Augusta","Public",86.38,4.523,13.521,5.478,6.769,58.24,11.96,61.76,19.8
"2012","University of Maine at Farmington","Public",87.51,1.972,20.209,8.863,6.413,46.15,57.73,77.44,7.8
"2012","University of Maine at Fort Kent","Public",69.34,0.835,17.051,6.565,6.436,31.2,43.1,41.48,12.6
"2012","University of Maine at Machias","Public",82.58,0.627,17.073,6.992,5.942,41.6,30.3,44.15,17
"2012","University of Maine","Public",77.71,8.228,22.267,9.669,8.645,33.81,59.27,64.67,6.5
"2012","Maine Maritime Academy","Public",66.22,0.968,23.225,8.676,8.088,31.82,76.57,80.58,4
"2012","University of Maine at Presque Isle","Public",74.74,1.022,16.199,6.957,6.034,37.3,36.63,44.87,18
"2012","University of New England","Private",86.13,2.173,45.893,10.194,7.532,22.72,58.4,66.88,4.1
"2012","Saint Joseph's College of Maine","Private",79.88,1.887,41.867,5.568,6.014,18.93,51.37,47.17,6.6
"2012","University of Southern Maine","Public",79.97,6.482,23.297,9.73,8.543,36.34,30.41,58.98,9.4
"2012","Thomas College","Private",67.26,0.808,33.366,3.753,6.052,43.3,43.84,74.51,14.7
"2012","Unity College","Private",87.81,0.537,33.257,6.795,5.469,46.25,38.22,85.17,6.3
"2012","University of Baltimore","Public",65.01,3.399,24.481,8.117,9.798,47.47,44.34,57.6,7.8
"2012","Bowie State University","Public",47.96,4.247,19.522,6.047,7.25,51.3,34.64,69.23,16
"2012","Washington Adventist University","Private",43.25,1.111,28.136,8.11,4.729,59.98,31.25,84.1,12
"2012","Coppin State University","Public",34.63,3.055,15.703,8.772,6.432,81.46,17,52.88,22.1
"2012","Frostburg State University","Public",59.23,4.522,18.866,6.987,6.423,35.81,44.02,62.5,11
"2012","Goucher College","Private",73.45,1.469,49.976,15.675,7.684,22.96,66.44,53.32,3.7
"2012","Hood College","Private",77.13,1.383,43.258,8.319,6.82,33.56,60.07,70.75,7.1
"2012","Johns Hopkins University","Private",18.43,5.932,57.442,72.731,10.872,13.48,92.1,41.04,2.4
"2012","Loyola University Maryland","Private",64.65,3.898,54.545,10.843,8.202,14,84.14,53.66,3
"2012","University of Maryland-University College","Public",75.93,27.462,13.976,3.672,6.694,23.81,4.23,32.12,10.6
"2012","University of Maryland-Baltimore","Public",17.16,0.722,54.921,31.282,10.054,19.02,91.12,47.33,2
"2012","University of Maryland-Baltimore County","Public",60.35,10.838,21.629,9.515,8.827,27.75,60.54,42.52,5.3
"2012","University of Maryland-College Park","Public",46.94,25.831,22.214,12.452,11.428,18.86,82.02,36.15,4.2
"2012","Maryland Institute College of Art","Private",51.83,1.935,50.768,12.819,6.57,23.17,70.83,62.81,4.9
"2012","University of Maryland Eastern Shore","Public",56.64,3.681,19.74,7.774,7.068,59.79,31.56,69.24,23.5
"2012","Morgan State University","Public",58.88,6.567,20.09,7.355,7.442,89.23,28.58,90.76,24.3
"2012","Mount St Mary's University","Private",55.46,1.831,43.574,8.327,7.197,23.5,66.67,77.85,3.9
"2012","Notre Dame of Maryland University","Private",53.06,1.206,40.51,8.881,6.761,29.08,48.39,50.58,9.9
"2012","Salisbury University","Public",52.74,7.714,19.764,6.453,6.559,22.16,67.41,51.42,5.3
"2012","St Mary's College of Maryland","Public",61.38,1.863,28.633,13.849,6.582,15.24,80.61,42.92,5
"2012","Sojourner-Douglass College","Private",62.93,1.237,24.72,4.527,1,82.31,21.57,76.99,16.3
"2012","Towson University","Public",52.2,17.685,20.952,6.369,6.546,24.73,65.77,48.8,5.8
"2012","Stevenson University","Private",58.74,3.855,36.692,8.047,7.841,31.12,64.39,61.11,7
"2012","Washington College","Private",66.37,1.422,50.414,11.425,8.256,14.89,68.91,67.64,3.1
"2012","McDaniel College","Private",64.13,1.602,44.514,8.962,6.876,31.8,73.32,67.43,4.5
"2012","American International College","Private",74.31,1.492,39.186,4.597,5.737,53.35,39.36,84.78,8
"2012","Amherst College","Private",13.32,1.817,56.898,24.711,11.111,21.16,94.65,17.2,4.5
"2012","Anna Maria College","Private",67.52,1.03,41.746,5.38,4.546,40.12,46.96,78.66,9.6
"2012","Assumption College","Private",75.34,2.217,44.767,7.607,7.466,19.76,74.67,71.6,3.4
"2012","Babson College","Private",29.01,2.015,56.534,13.425,13.586,16.44,90.07,38.71,1.8
"2012","Bay Path College","Private",61.35,1.556,38.509,5.557,7.643,54.13,50.97,88.42,9.9
"2012","Becker College","Private",62.33,1.787,41.59,5.667,7.544,46.36,32.16,87.22,16.9
"2012","Bentley University","Private",45.06,4.18,52.895,13.357,12.014,15.32,84.13,50.34,1.4
"2012","Berklee College of Music","Private",43.25,4.447,54.546,20.022,9.316,19.13,59.62,43.09,11.5
"2012","Boston College","Private",28.81,9.484,56.708,17.478,13.032,13.38,92.19,41.58,2.5
"2012","The Boston Conservatory","Private",40.71,0.526,58.24,16.189,5.886,20.75,64.52,60.87,9.4
"2012","Boston University","Private",49.43,16.466,56.842,26.324,12.086,14.79,83.91,44.29,2.5
"2012","Brandeis University","Private",39.11,3.57,56.395,14.75,11.441,20.18,89.92,51.46,2.1
"2012","Bridgewater State University","Public",73.34,9.551,19.389,5.319,8.11,22.89,54.35,52.37,9
"2012","Cambridge College","Private",71.46,0.872,27.44,4.181,6.949,50.38,0,72.03,9.5
"2012","Clark University","Private",70.05,2.276,45.984,10.767,9.357,20.29,79.75,58.07,3.9
"2012","Curry College","Private",70.6,2.716,45.133,10.11,8.866,23.93,42.66,63.93,9.4
"2012","Eastern Nazarene College","Private",60.13,1.313,34.717,6.155,5.888,42.46,45.28,67.98,6.5
"2012","Emerson College","Private",48.43,3.66,48.533,9.219,9,15.94,81.73,54.67,2
